time,close,high,low,open,volumefrom,volumeto
1424736000,0.01343,0.01403,0.01307,0.01403,0,0
1424822400,0.014,0.014,0.01307,0.01343,0,0
1424908800,0.013,0.014,0.0116,0.014,40,0.09999
1424995200,0.01206,0.01398,0.0116,0.013,0,0
1425081600,0.01178,0.0132,0.0116,0.01206,0,0
1425168000,0.01101,0.01348,0.011,0.01178,0.1309,0.003272
1425254400,0.006611,0.01208,0.006611,0.01101,0,0
1425340800,0.008505,0.01205,0.006611,0.006611,56018.06,503.22
1425427200,0.012,0.012,0.008426,0.008505,367.48,3.5
1425513600,0.012,0.012,0.009331,0.012,4579.24,51.95
1425600000,0.0104,0.012,0.009231,0.012,5.18,0.057
1425686400,0.0103,0.012,0.0103,0.0104,0,0
1425772800,0.009777,0.01103,0.009763,0.0103,0,0
1425859200,0.009806,0.01098,0.009804,0.009819,0,0
1425945600,0.009536,0.01097,0.008827,0.009806,0,0
1426032000,0.0077,0.01093,0.0077,0.009536,180.18,2
1426118400,0.01082,0.01088,0.0077,0.0077,0,0
1426204800,0.01071,0.01082,0.008203,0.01082,0.1818,0.002
1426291200,0.01112,0.01197,0.01015,0.01071,11179.82,122.98
1426377600,0.0106,0.01167,0.01016,0.01112,0,0
1426464000,0.01054,0.01118,0.01016,0.0106,0,0
1426550400,0.01053,0.01118,0.01053,0.01054,1.09,0.003867
1426636800,0.01024,0.01496,0.01016,0.01053,0,0
1426723200,0.01093,0.01098,0.0079,0.01024,0,0
1426809600,0.007515,0.01093,0.0075,0.01093,0,0
1426896000,0.01011,0.01019,0.0075,0.007515,0,0
1426982400,0.01004,0.0102,0.0094,0.01011,0,0
1427068800,0.009728,0.0102,0.009728,0.01004,0,0
1427155200,0.009942,0.009949,0.009001,0.009728,0,0
1427241600,0.0092,0.009942,0.008002,0.009942,0,0
1427328000,0.0085,0.009296,0.0085,0.0092,0,0
1427414400,0.00875,0.008799,0.0085,0.0085,0,0
1427500800,0.00895,0.00895,0.00865,0.00875,0,0
1427587200,0.00835,0.00895,0.0083,0.00895,0.1768,0.002033
1427673600,0.008199,0.008497,0.008102,0.008102,0,0
1427760000,0.007738,0.0085,0.0075,0.008199,0.1306,0.0004657
1427846400,0.0079,0.007984,0.007509,0.007738,0.03453,0.000397
1427932800,0.00785,0.008499,0.007609,0.0079,0,0
1428019200,0.008925,0.009278,0.00785,0.00785,0,0
1428105600,0.009368,0.009938,0.00846,0.008925,0.3146,0.003618
1428192000,0.008839,0.00946,0.0087,0.009368,0,0
1428278400,0.008783,0.009359,0.008453,0.008839,0,0
1428364800,0.0091,0.009359,0.008716,0.008783,0,0
1428451200,0.00918,0.009371,0.008786,0.0091,4.75,0.05457
1428537600,0.009195,0.0098,0.007935,0.00918,26.04,0.2619
1428624000,0.00918,0.009199,0.008923,0.009195,0,0
1428710400,0.008,0.00918,0.008,0.00918,0,0
1428796800,0.008,0.009137,0.008,0.008,0,0
1428883200,0.008271,0.0084,0.008,0.008,0,0
1428969600,0.008271,0.008271,0.008271,0.008271,0,0
1429056000,0.008271,0.008271,0.008271,0.008271,0,0
1429142400,0.008271,0.008271,0.008271,0.008271,0,0
1429228800,0.008271,0.008271,0.008271,0.008271,0,0
1429315200,0.008271,0.008271,0.008271,0.008271,0,0
1429401600,0.008271,0.008271,0.008271,0.008271,0,0
1429488000,0.003565,0.0115,0.003565,0.0115,282.07,1.08
1429574400,0.003565,0.003565,0.003565,0.003565,0,0
1429660800,0.004,0.0114,0.003565,0.004,3003.19,10.71
1429747200,0.008274,0.008274,0.0082,0.0082,0,0
1429833600,0.00802,0.008496,0.008,0.008274,0.1737,0.001337
1429920000,0.008021,0.008191,0.00802,0.00802,0,0
1430006400,0.007781,0.008082,0.00778,0.008021,0,0
1430092800,0.008055,0.008056,0.00778,0.007781,5.68,0.04371
1430179200,0.007699,0.008055,0.007698,0.008055,0.702,0.007995
1430265600,0.007635,0.008056,0.007624,0.007699,3.83,0.03824
1430352000,0.0085,0.0085,0.007635,0.007635,2.64,0.03001
1430438400,0.008499,0.0085,0.0078,0.0085,0.6828,0.005995
1430524800,0.008441,0.0085,0.008008,0.008499,3.07,0.02518
1430611200,0.007803,0.008441,0.007803,0.008441,1.24,0.006192
1430697600,0.008165,0.0085,0.007803,0.007803,0.6175,0.002779
1430784000,0.0078,0.008493,0.0078,0.008165,1.5,0.007488
1430870400,0.00772,0.0079,0.00772,0.007795,0,0
1430956800,0.007799,0.008,0.00666,0.00772,0,0
1431043200,0.00666,0.0078,0.00666,0.007799,0,0
1431129600,0.0078,0.0078,0.00666,0.00666,0,0
1431216000,0.00666,0.0078,0.00666,0.0078,0,0
1431302400,0.00666,0.00666,0.00666,0.00666,0,0
1431388800,0.007499,0.007499,0.00666,0.007499,890.07,4.01
1431475200,0.00666,0.0075,0.00666,0.007499,0,0
1431561600,0.007478,0.007496,0.00666,0.00666,1.36,0.0108
1431648000,0.006484,0.007498,0.006481,0.007478,0,0
1431734400,0.006485,0.00719,0.006484,0.006484,538.58,6.13
1431820800,0.006481,0.006485,0.006481,0.006485,12.12,0.1373
1431907200,0.006116,0.006481,0.006116,0.006481,10.91,0.08675
1431993600,0.0046,0.007098,0.0046,0.006116,0,0
1432080000,0.005006,0.007096,0.0046,0.0046,0,0
1432166400,0.005002,0.005006,0.005002,0.005006,0,0
1432252800,0.005002,0.007096,0.005002,0.005002,0,0
1432339200,0.007096,0.0071,0.007096,0.007096,0,0
1432425600,0.005003,0.007482,0.005002,0.007096,0,0
1432512000,0.00747,0.00747,0.005002,0.005003,1.44,0.01082
1432598400,0.007238,0.007248,0.007238,0.007248,296.8,1.87
1432684800,0.01498,0.01498,0.005522,0.007238,2374.11,15.47
1432771200,0.005526,0.01498,0.005526,0.01498,0,0
1432857600,0.01412,0.01412,0.005526,0.005526,3161.49,28.15
1432944000,0.0081,0.01412,0.0081,0.01412,0,0
1433030400,0.009,0.009,0.0081,0.0081,2735.04,31.15
1433116800,0.0056,0.009,0.0056,0.009,1595.17,12.7
1433203200,0.00857,0.008576,0.0075,0.0078,1792.91,13.45
1433289600,0.005606,0.005606,0.0056,0.0056,17779.94,137.57
1433376000,0.008919,0.008919,0.008,0.0085,663.8,5.58
1433462400,0.008919,0.008919,0.005614,0.008919,164.88,1.24
1433548800,0.008919,0.008919,0.008919,0.008919,0,0
1433635200,0.008919,0.008919,0.008919,0.008919,0,0
1433721600,0.008917,0.008919,0.0056,0.008919,0,0
1433808000,0.008068,0.008916,0.005552,0.005552,0,0
1433894400,0.008068,0.008908,0.0079,0.008068,0,0
1433980800,0.008068,0.00891,0.008068,0.008068,0,0
1434067200,0.008,0.00891,0.005557,0.008068,0,0
1434153600,0.0079,0.008909,0.005561,0.008,1360.62,11.7
1434240000,0.008,0.008907,0.008,0.008,0,0
1434326400,0.0084,0.0084,0.008,0.008,4474.45,39.03
1434412800,0.01497,0.01497,0.0084,0.0084,2.79,0.02619
1434499200,0.0098,0.01497,0.0097,0.01497,218.28,2.49
1434585600,0.01497,0.01497,0.0097,0.0098,0,0
1434672000,0.01139,0.01139,0.01139,0.01139,2190.53,24.95
1434758400,0.0141,0.0145,0.0141,0.0145,0,0
1434844800,0.01,0.01497,0.01,0.0141,988.02,8.79
1434931200,0.01025,0.01025,0.01,0.01,569.76,6.29
1435017600,0.01025,0.01025,0.01,0.01025,0,0
1435104000,0.0115,0.0115,0.01025,0.01025,370.12,4.09
1435190400,0.0115,0.0115,0.0115,0.0115,2546.49,28.11
1435276800,0.0122,0.0122,0.0115,0.0115,2713.73,30.97
1435363200,0.011,0.01497,0.0105,0.0105,3727.73,42.87
1435449600,0.0118,0.0118,0.011,0.011,0,0
1435536000,0.01146,0.0118,0.01145,0.0118,0,0
1435622400,0.011,0.01168,0.0084,0.01146,0,0
1435708800,0.01135,0.01135,0.011,0.011,217.84,1.87
1435795200,0.01135,0.01135,0.008422,0.01135,0,0
1435881600,0.011,0.01497,0.0095,0.01135,0,0
1435968000,0.0109,0.01496,0.0107,0.011,0,0
1436054400,0.00885,0.0109,0.008801,0.0109,5.14,0.06413
1436140800,0.01025,0.01025,0.00885,0.00885,1175.7,10.23
1436227200,0.0092,0.01025,0.0088,0.01025,5.97,0.06232
1436313600,0.0097,0.0097,0.0092,0.0092,3946.48,44.78
1436400000,0.0084,0.0097,0.0084,0.0097,1996.46,17.37
1436486400,0.008977,0.0097,0.005561,0.0084,0,0
1436572800,0.00825,0.008977,0.00825,0.008977,0,0
1436659200,0.008251,0.008977,0.00825,0.00825,845.38,9.3
1436745600,0.0081,0.0088,0.0081,0.008251,0,0
1436832000,0.0088,0.0088,0.0079,0.0081,0,0
1436918400,0.0088,0.0088,0.0088,0.0088,0,0
1437004800,0.0079,0.0088,0.0079,0.0088,0,0
1437091200,0.0079,0.0079,0.0079,0.0079,0,0
1437177600,0.008,0.0086,0.0079,0.0079,0,0
1437264000,0.0079,0.008,0.0079,0.008,0,0
1437350400,0.008444,0.008493,0.0079,0.0079,0,0
1437436800,0.008438,0.008444,0.0071,0.008444,0,0
1437523200,0.0082,0.008438,0.0082,0.008438,0.4509,0.003404
1437609600,0.0076,0.0076,0.0076,0.0076,1.08,0.005918
1437696000,0.0075,0.0078,0.0075,0.0076,0,0
1437782400,0.0077,0.0082,0.0075,0.0075,0,0
1437868800,0.0083,0.0083,0.0076,0.0077,0,0
1437955200,0.0079,0.0086,0.0079,0.0083,0,0
1438041600,0.00875,0.0088,0.0079,0.0079,0,0
1438128000,0.00875,0.00875,0.00875,0.00875,0,0
1438214400,0.0087,0.00875,0.0087,0.00875,0,0
1438300800,0.0086,0.0086,0.00801,0.00801,0.0435,0.0003282
1438387200,0.00841,0.0086,0.00841,0.0086,0,0
1438473600,0.0085,0.0085,0.00801,0.00841,0,0
1438560000,0.0085,0.0085,0.0085,0.0085,0,0
1438646400,0.0082,0.0086,0.0082,0.0085,0,0
1438732800,0.0086,0.0086,0.0082,0.0082,1000,9.25
1438819200,0.00801,0.00801,0.00801,0.00801,0,0
1438905600,0.008013,0.008013,0.00801,0.00801,0,0
1438992000,0.009,0.0093,0.008013,0.008013,0,0
1439078400,0.0087,0.0091,0.0086,0.009,0,0
1439164800,0.00918,0.00918,0.0087,0.0087,279.9,1.54
1439251200,0.0085,0.00918,0.0085,0.00918,0,0
1439337600,0.00801,0.0085,0.00801,0.0085,0,0
1439424000,0.0085,0.0085,0.0085,0.0085,0,0
1439510400,0.00801,0.0085,0.00801,0.0085,0,0
1439596800,0.00801,0.00801,0.00801,0.00801,0,0
1439683200,0.008999,0.008999,0.00801,0.00801,0,0
1439769600,0.0085,0.008999,0.00825,0.008999,0,0
1439856000,0.00875,0.00875,0.0085,0.0085,355,2.89
1439942400,0.007778,0.00875,0.007778,0.00875,0,0
1440028800,0.00875,0.00875,0.007778,0.007778,0,0
1440115200,0.007969,0.00875,0.007778,0.00875,0,0
1440201600,0.00801,0.00875,0.007969,0.007969,0,0
1440288000,0.007,0.00801,0.007,0.00801,0,0
1440374400,0.008,0.008,0.007,0.007,0,0
1440460800,0.0067,0.008,0.0067,0.008,0,0
1440547200,0.00875,0.00875,0.0067,0.0067,0,0
1440633600,0.00875,0.00875,0.00875,0.00875,0,0
1440720000,0.005508,0.009536,0.005508,0.00815,0.03711,0.0002792
1440806400,0.00873,0.00873,0.006701,0.006701,0,0
1440892800,0.00873,0.00873,0.00873,0.00873,0,0
1440979200,0.006901,0.00873,0.0069,0.00873,0,0
1441065600,0.009536,0.009536,0.005508,0.005508,3.05,0.02909
1441152000,0.008711,0.008711,0.006901,0.006901,0,0
1441238400,0.009536,0.009536,0.009536,0.009536,0.01255,0.0001197
1441324800,0.009536,0.009536,0.009536,0.009536,0,0
1441411200,0.008,0.008711,0.007003,0.008711,2.03,0.01711
1441497600,0.00759,0.008,0.007,0.008,104.93,1
1441584000,0.007999,0.008,0.00709,0.00759,0,0
1441670400,0.008,0.008,0.007999,0.007999,0,0
1441756800,0.0085,0.0085,0.008,0.008,0,0
1441843200,0.0077,0.0085,0.0075,0.0085,8.21,0.06922
1441929600,0.0079,0.0079,0.0077,0.0077,1870.67,15.13
1442016000,0.00755,0.0079,0.00755,0.0079,2353.51,18.36
1442102400,0.00746,0.008,0.00746,0.00755,0,0
1442188800,0.00725,0.008,0.00725,0.008,0,0
1442275200,0.008,0.008,0.00725,0.00725,0,0
1442361600,0.0074,0.008,0.0074,0.008,0,0
1442448000,0.0076,0.00778,0.0074,0.0074,0,0
1442534400,0.00725,0.0077,0.00725,0.0076,0,0
1442620800,0.0077,0.0077,0.00725,0.00725,0,0
1442707200,0.0072,0.0077,0.0072,0.0077,1253.85,9.19
1442793600,0.0076,0.0077,0.0075,0.0075,786.51,4.93
1442880000,0.0072,0.0075,0.0072,0.0075,0,0
1442966400,0.007499,0.0075,0.0066,0.0072,0.05102,0.0003746
1443052800,0.0067,0.0068,0.0067,0.0068,1040,7.11
1443139200,0.0075,0.0075,0.0066,0.0067,0,0
1443225600,0.006596,0.00661,0.006596,0.00661,325.53,1.91
1443312000,0.005566,0.005566,0.005566,0.005566,0,0
1443398400,0.005901,0.00725,0.005816,0.00725,0,0
1443484800,0.005526,0.006498,0.005526,0.0059,880.79,5.02
1443571200,0.005526,0.005526,0.005526,0.005526,0,0
1443657600,0.00525,0.0055,0.00525,0.0055,0,0
1443744000,0.0058,0.006491,0.0058,0.006491,0,0
1443830400,0.00525,0.006392,0.00525,0.0058,0,0
1443916800,0.005005,0.0051,0.005005,0.0051,0,0
1444003200,0.0059,0.0059,0.00444,0.005005,0,0
1444089600,0.005798,0.0059,0.0057,0.0059,92.81,0.5059
1444176000,0.0055,0.0058,0.0055,0.00559,2977.19,15
1444262400,0.0051,0.0055,0.0051,0.0055,0,0
1444348800,0.0055,0.00825,0.005,0.0051,1900.25,9.53
1444435200,0.00825,0.00825,0.005044,0.005044,1.2,0.006031
1444521600,0.005251,0.007,0.00525,0.00525,0,0
1444608000,0.0055,0.0065,0.00524,0.005251,0.4487,0.002262
1444694400,0.0054,0.0056,0.0054,0.0055,2163.02,12.56
1444780800,0.005006,0.005598,0.005006,0.0054,0,0
1444867200,0.005051,0.00522,0.005006,0.005006,9.45,0.04887
1444953600,0.005412,0.005412,0.005412,0.005412,229.44,1.19
1445040000,0.005051,0.0056,0.005051,0.005412,1862.54,9.71
1445126400,0.005027,0.005055,0.005027,0.00505,74.41,0.3824
1445212800,0.005081,0.005527,0.005027,0.005027,266.38,1.38
1445299200,0.0048,0.005081,0.00453,0.005081,89.68,0.416
1445385600,0.0046,0.0048,0.0046,0.0048,906.78,4.27
1445472000,0.004492,0.0055,0.004492,0.0046,833.34,3.81
1445558400,0.0046,0.004646,0.0045,0.0045,0,0
1445644800,0.0046,0.0055,0.0046,0.0046,0,0
1445731200,0.004492,0.0051,0.004492,0.0046,109,0.5217
1445817600,0.0051,0.0051,0.004492,0.004492,197.43,0.9258
1445904000,0.004794,0.0051,0.004444,0.0051,0.1769,0.0008362
1445990400,0.004445,0.004794,0.004445,0.004794,2833.92,15.7
1446076800,0.004003,0.0055,0.004003,0.004445,25060.76,115.18
1446163200,0.005249,0.00525,0.004626,0.004626,42836.23,196.08
1446249600,0.005033,0.005249,0.005033,0.005249,1135.9,5.36
1446336000,0.005033,0.005033,0.005033,0.005033,0,0
1446422400,0.0045,0.004905,0.0045,0.00475,3057.62,15.9
1446508800,0.0051,0.00525,0.00505,0.00505,9893.64,50.71
1446595200,0.0045,0.005527,0.0044,0.0048,41424.94,194.28
1446681600,0.0041,0.0055,0.0041,0.0045,12486.55,54.6
1446768000,0.004415,0.004578,0.004204,0.004278,7275.86,32.31
1446854400,0.00445,0.00445,0.004,0.004,6062.17,28.31
1446940800,0.004,0.0045,0.004,0.00445,473.11,2.16
1447027200,0.004,0.0047,0.004,0.0047,0,0
1447113600,0.00435,0.00435,0.00435,0.00435,7977.09,36.02
1447200000,0.0047,0.0047,0.004,0.004,6068.56,26.5
1447286400,0.005,0.005,0.0047,0.0047,4780.98,21.6
1447372800,0.00434,0.004469,0.00429,0.00436,4087.58,18.13
1447459200,0.0048,0.0048,0.0048,0.0048,5608.77,24.25
1447545600,0.004172,0.004498,0.004139,0.004315,16282.8,70.95
1447632000,0.004308,0.00432,0.004134,0.004172,6328.99,26.85
1447718400,0.0044,0.0044,0.0044,0.0044,8344.88,35.03
1447804800,0.0041,0.004397,0.0041,0.0043,378.45,1.63
1447891200,0.004399,0.004399,0.004,0.0041,0,0
1447977600,0.00439,0.004391,0.00439,0.004391,0,0
1448064000,0.004058,0.004273,0.004058,0.004267,539.14,2.32
1448150400,0.004327,0.004327,0.004298,0.004298,340.08,1.47
1448236800,0.004397,0.004397,0.004238,0.00425,2376.67,10.29
1448323200,0.004206,0.004397,0.004201,0.004397,0,0
1448409600,0.0042,0.004366,0.0042,0.004366,2.23,0.009349
1448496000,0.004066,0.00437,0.004066,0.0042,9310.34,39.05
1448582400,0.004,0.004078,0.004,0.004073,2,0.00844
1448668800,0.004,0.004,0.004,0.004,5715.43,24.05
1448755200,0.004,0.004,0.004,0.004,0,0
1448841600,0.004,0.004395,0.004,0.004,15726.1,65.92
1448928000,0.00402,0.004104,0.0039,0.0039,20928.33,87.63
1449014400,0.00415,0.00415,0.0038,0.00402,800,3.24
1449100800,0.0041,0.00425,0.004,0.00415,8840.13,38.26
1449187200,0.004799,0.004799,0.004101,0.004101,34398.11,154.82
1449273600,0.00425,0.004799,0.00425,0.004799,8465.43,44.75
1449360000,0.00475,0.004799,0.00425,0.00425,26439.07,134.8
1449446400,0.0045,0.004951,0.0045,0.00475,1079.39,5.92
1449532800,0.00624,0.00624,0.0045,0.0045,14416.69,107.58
1449619200,0.00735,0.00825,0.005831,0.00624,29760.21,252.67
1449705600,0.006498,0.009998,0.0045,0.00735,29214.57,248.03
1449792000,0.006,0.007,0.006,0.006498,70055.11,572.04
1449878400,0.006131,0.006997,0.006088,0.006997,9137.55,78.05
1449964800,0.0059,0.006556,0.0059,0.006131,167.43,1.46
1450051200,0.0058,0.006997,0.0058,0.0059,63227.79,513.01
1450137600,0.00475,0.0061,0.00475,0.0058,505066.3,3348.1
1450224000,0.006,0.006,0.00425,0.00425,115800.05,718.3
1450310400,0.0056,0.0058,0.0056,0.0058,1556.55,10.45
1450396800,0.0054,0.00559,0.0049,0.00559,5739.11,36.91
1450483200,0.0055,0.0055,0.0055,0.0055,3.26,0.02025
1450569600,0.0049,0.005,0.0049,0.005,14285.71,88
1450656000,0.005108,0.005108,0.0048,0.005,10630.66,63.53
1450742400,0.0056,0.0056,0.004716,0.005108,718.98,4.38
1450828800,0.0056,0.0056,0.005041,0.005194,10000,58.8
1450915200,0.00475,0.0056,0.00475,0.0056,0,0
1451001600,0.006694,0.006694,0.00588,0.00588,1730.59,10.83
1451088000,0.0058,0.0058,0.005,0.0057,5000,32
1451174400,0.0051,0.0051,0.0051,0.0051,0,0
1451260800,0.0049,0.0051,0.0049,0.0051,1743.87,10.98
1451347200,0.005255,0.0054,0.00501,0.0052,6,0.03668
1451433600,0.00535,0.00535,0.005162,0.005255,9640.06,59.02
1451520000,0.005205,0.00535,0.0051,0.00535,200,1.2
1451606400,0.0055,0.0055,0.005132,0.005205,0,0
1451692800,0.005125,0.005132,0.005,0.005132,500,3.06
1451779200,0.0052,0.0054,0.005,0.005125,24.01,0.1477
1451865600,0.0051,0.00535,0.0051,0.0052,0,0
1451952000,0.005,0.0054,0.005,0.0051,0,0
1452038400,0.005,0.0055,0.005,0.005,2146.76,13.1
1452124800,0.005,0.00564,0.005,0.005,13736.8,82
1452211200,0.005,0.0056,0.005,0.005,11732.81,69.06
1452297600,0.004,0.0055,0.004,0.005,15.03,0.09224
1452384000,0.0054,0.0054,0.0054,0.0054,0,0
1452470400,0.00401,0.0054,0.00401,0.0054,44.43,0.2533
1452556800,0.005053,0.005053,0.00401,0.00401,0,0
1452643200,0.00505,0.00505,0.00505,0.00505,200,1.14
1452729600,0.00479,0.00505,0.00401,0.00505,865.61,4.82
1452816000,0.00505,0.00505,0.00479,0.00479,23969.9,127.5
1452902400,0.004892,0.005134,0.004653,0.005134,3095.7,15.17
1452988800,0.004917,0.004917,0.004889,0.004892,644.99,3.16
1453075200,0.00511,0.005425,0.004917,0.004917,110.78,0.5991
1453161600,0.005245,0.00528,0.00511,0.00511,961.59,5.06
1453248000,0.005433,0.005433,0.005245,0.005245,16998.67,89.16
1453334400,0.005241,0.005616,0.005241,0.005433,4003.86,22.29
1453420800,0.005231,0.005241,0.00499,0.005241,2808.94,14.61
1453507200,0.00512,0.005233,0.00512,0.005231,13448.99,69.14
1453593600,0.005122,0.005197,0.00499,0.00512,6947.04,35.58
1453680000,0.0051,0.005122,0.0051,0.005122,15249.12,78.1
1453766400,0.005653,0.005653,0.005,0.0051,27468.66,148.66
1453852800,0.006511,0.006952,0.005653,0.005653,147089.45,939.14
1453939200,0.005795,0.006847,0.005766,0.006511,669.33,3.89
1454025600,0.00692,0.00785,0.005795,0.005795,5033.24,33.37
1454112000,0.00633,0.00785,0.006205,0.00692,20518.35,156.65
1454198400,0.006154,0.0066,0.005784,0.00633,18271.24,106.16
1454284800,0.006697,0.006697,0.0053,0.006154,5830.56,37.26
1454371200,0.006989,0.006989,0.006472,0.006697,287.57,2.01
1454457600,0.006623,0.006989,0.006623,0.006989,255.02,1.76
1454544000,0.006633,0.006967,0.006582,0.006623,52.58,0.357
1454630400,0.0079,0.0079,0.006586,0.006633,788.37,5.43
1454716800,0.008,0.008,0.0079,0.0079,6979.98,55.64
1454803200,0.007644,0.009086,0.007644,0.008,27910.12,239.26
1454889600,0.008122,0.008122,0.008122,0.008122,82614.61,671
1454976000,0.007361,0.1,0.007361,0.008122,23420.35,202.1
1455062400,0.007388,0.008191,0.007361,0.007361,603978,4539.86
1455148800,0.008191,0.008191,0.007359,0.007388,161863.68,1215.72
1455235200,0.00794,0.008204,0.006386,0.008191,115058.72,897.74
1455321600,0.00844,0.00845,0.00766,0.00794,61537.79,508.82
1455408000,0.00821,0.008991,0.008202,0.00844,145822.63,1231.21
1455494400,0.00835,0.0088,0.00821,0.00821,46128.55,385.56
1455580800,0.00811,0.00875,0.00811,0.00835,65433.19,541.05
1455667200,0.007456,0.008635,0.007327,0.00811,374365.15,2800.59
1455753600,0.00844,0.00844,0.007421,0.007456,391387.61,3163.15
1455840000,0.008479,0.008482,0.00773,0.00844,14311.7,121
1455926400,0.007896,0.008479,0.007896,0.008479,841.39,6.71
1456012800,0.008312,0.0084,0.007896,0.007896,59464.96,473.3
1456099200,0.00831,0.008312,0.00765,0.008312,12514.7,103.99
1456185600,0.00815,0.00831,0.00815,0.00831,1002.85,8.17
1456272000,0.00785,0.00815,0.00785,0.00815,3803.18,30.26
1456358400,0.008234,0.008234,0.007549,0.00785,17138.58,133.39
1456444800,0.008225,0.008234,0.00798,0.008234,25587.86,207.25
1456531200,0.0078,0.008225,0.0078,0.008225,13205.02,103.27
1456617600,0.008155,0.008155,0.007515,0.0078,100.47,0.8144
1456704000,0.0081,0.008155,0.007601,0.008155,62315.92,500.01
1456790400,0.008278,0.00828,0.0078,0.0081,172648.38,1360.69
1456876800,0.008094,0.008278,0.007827,0.008278,18796.34,147.94
1456963200,0.007902,0.00822,0.00782,0.008094,351011.93,2772.82
1457049600,0.007938,0.008457,0.0079,0.007902,79253.54,642.03
1457136000,0.007342,0.008446,0.007342,0.007938,38571.48,299.61
1457222400,0.00755,0.008085,0.007162,0.007342,389958.06,2878.8
1457308800,0.007672,0.007943,0.00755,0.00755,198773.96,1527.94
1457395200,0.0078,0.007959,0.007645,0.007672,34483.8,267.89
1457481600,0.0081,0.008479,0.007654,0.0078,27050.31,217.98
1457568000,0.008201,0.008633,0.007997,0.0081,59133.43,481.79
1457654400,0.009218,0.009694,0.008201,0.008201,25815.34,221.01
1457740800,0.00814,0.009218,0.0081,0.009218,78227.15,654.2
1457827200,0.008182,0.008891,0.008103,0.00814,615.6,5.15
1457913600,0.0083,0.008871,0.0081,0.008182,19305.68,158.25
1458000000,0.00787,0.008375,0.007201,0.0083,458272.08,3777.89
1458086400,0.008193,0.008355,0.00787,0.00787,20854.28,164.92
1458172800,0.0081,0.008419,0.0079,0.008193,42786.74,346.88
1458259200,0.008282,0.008416,0.0079,0.0081,1230.28,10
1458345600,0.00782,0.008282,0.00782,0.008282,17379.99,136.97
1458432000,0.00778,0.008128,0.00778,0.00782,138882,1097.36
1458518400,0.00792,0.008128,0.00778,0.00778,308662.1,2503.24
1458604800,0.007915,0.00813,0.007905,0.00792,77868.96,618.58
1458691200,0.008381,0.008511,0.007915,0.007915,22394.1,183.68
1458777600,0.008421,0.008445,0.008065,0.008381,8550.39,70.07
1458864000,0.008212,0.008421,0.008,0.008421,4804.86,39
1458950400,0.008128,0.008212,0.008004,0.008212,1260.68,10.16
1459036800,0.007863,0.008128,0.007863,0.008128,80985.28,641
1459123200,0.007329,0.008122,0.00715,0.007863,240873.82,1852.1
1459209600,0.0075,0.007851,0.0072,0.007329,41444.51,316.84
1459296000,0.007105,0.007849,0.006901,0.0075,80261.87,590.58
1459382400,0.007395,0.007579,0.007359,0.007359,60498.13,457.13
1459468800,0.0075,0.0075,0.007071,0.007311,3935.98,29.3
1459555200,0.00757,0.00757,0.007222,0.0075,295851.7,2138.83
1459641600,0.007478,0.007595,0.00735,0.00757,134032.46,1014.28
1459728000,0.0074,0.007595,0.0074,0.007478,24150.42,180.35
1459814400,0.007301,0.007474,0.0073,0.0074,29197.8,216.09
1459900800,0.007304,0.007397,0.007153,0.007301,34956.85,255.13
1459987200,0.006828,0.007304,0.00671,0.007304,92917.7,655.59
1460073600,0.006541,0.00687,0.006541,0.006828,1450.49,9.64
1460160000,0.006222,0.00686,0.006,0.006541,87864.47,597.38
