time,close,high,low,open,volumefrom,volumeto
1432080000,0.306,0.64,0.306,0.51,11.47,4.73
1432166400,0.5,0.6178,0.34,0.34,47.93,24.32
1432252800,0.2796,0.513,0.278,0.5,0.1154,0.03934
1432339200,0.35,0.513,0.2795,0.2796,4.07,1.42
1432425600,0.5,0.5,0.2795,0.35,8.87,3.83
1432512000,0.5,0.5,0.278,0.5,19.08,7.25
1432598400,0.4,0.5,0.4,0.5,62.04,28.51
1432684800,0.4,0.4,0.4,0.4,0.001587,0.0006348
1432771200,0.4,0.4,0.4,0.4,0.09628,0.03851
1432857600,0.4,0.4,0.4,0.4,0,0
1432944000,0.49,0.49,0.4,0.4,0.03982,0.01754
1433030400,0.489,0.49,0.489,0.49,0.0867,0.0424
1433116800,0.4,0.489,0.4,0.489,7.97,3.9
1433203200,0.4,0.489,0.4,0.4,6.2,2.49
1433289600,0.49,0.49,0.4,0.4,40,19.6
1433376000,0.4,0.49,0.4,0.49,0.3218,0.1287
1433462400,0.5,0.5,0.4,0.4,9.86,4.68
1433548800,0.43,0.512,0.43,0.5,24.18,12.09
1433635200,0.57,0.57,0.43,0.43,502.8,286.6
1433721600,0.57,0.57,0.57,0.57,0,0
1433808000,0.47,0.57,0.47,0.57,58.97,28.48
1433894400,0.45,0.47,0.45,0.47,0.04422,0.0199
1433980800,0.639,0.639,0.4,0.45,6.86,3.18
1434067200,0.35,0.639,0.3,0.639,21.67,6.5
1434153600,0.44,0.64,0.35,0.35,54.4,26.93
1434240000,0.3,0.64,0.3,0.44,12.63,8.08
1434326400,0.39,0.39,0.3,0.3,3.74,1.46
1434412800,0.39,0.39,0.39,0.39,0,0
1434499200,0.53,0.53,0.39,0.39,0.09112,0.03604
1434585600,0.39,0.53,0.39,0.53,0.01868,0.007287
1434672000,0.39,0.5299,0.39,0.39,1332.69,612.51
1434758400,0.45,0.5829,0.39,0.39,1.05,0.4786
1434844800,0.5829,0.5829,0.45,0.45,3.53,2.05
1434931200,0.45,0.5829,0.45,0.5829,18.44,10.73
1435017600,0.45,0.5829,0.45,0.45,0.1093,0.05913
1435104000,0.5003,0.5604,0.39,0.45,4914.99,2413.11
1435190400,0.5003,0.5003,0.5003,0.5003,5.9,2.95
1435276800,0.5003,0.5003,0.5003,0.5003,0,0
1435363200,0.5254,0.5254,0.45,0.5003,0.01123,0.005314
1435449600,0.45,0.5254,0.45,0.5254,1.54,0.6971
1435536000,0.45,0.45,0.45,0.45,0,0
1435622400,0.44,0.45,0.44,0.45,0.002754,0.001212
1435708800,0.45,0.45,0.44,0.44,0.02385,0.01073
1435795200,0.45,0.45,0.45,0.45,0,0
1435881600,0.45,0.45,0.45,0.45,0,0
1435968000,0.518,0.518,0.45,0.45,0.02411,0.01161
1436054400,0.45,0.5295,0.45,0.518,194.88,96.25
1436140800,0.45,0.5299,0.45,0.45,115.8,58.28
1436227200,0.503,0.503,0.45,0.45,10.65,5.34
1436313600,0.45,0.5199,0.45,0.503,17.12,8.77
1436400000,0.45,0.5199,0.45,0.45,555.01,250.34
1436486400,0.45,0.5395,0.45,0.45,34.33,18.04
1436572800,0.5395,0.5395,0.45,0.45,36.46,19.16
1436659200,0.6304,0.6304,0.51,0.5395,175.25,98.43
1436745600,0.6304,0.6304,0.6304,0.6304,0,0
1436832000,0.52,0.6304,0.52,0.6304,0.1005,0.05611
1436918400,0.52,0.52,0.52,0.52,0.1751,0.09107
1437004800,0.46,0.52,0.46,0.52,21,10.92
1437091200,0.46,0.6,0.46,0.46,0.2107,0.1231
1437177600,0.46,0.5999,0.46,0.46,0.02965,0.01538
1437264000,0.59,0.59,0.46,0.46,0.8413,0.3941
1437350400,0.59,0.59,0.59,0.59,0,0
1437436800,0.46,0.59,0.46,0.59,0.497,0.2923
1437523200,0.46,0.598,0.46,0.46,0.5524,0.3211
1437609600,0.598,0.598,0.46,0.46,2.7,1.49
1437696000,0.598,0.598,0.598,0.598,0,0
1437782400,0.461,0.598,0.461,0.598,0.03605,0.01662
1437868800,0.461,0.461,0.461,0.461,0,0
1437955200,0.461,0.461,0.461,0.461,0,0
1438041600,0.63,0.63,0.461,0.461,10.4,5.93
1438128000,0.55,0.63,0.55,0.63,0.101,0.05635
1438214400,0.63,0.63,0.461,0.55,1.22,0.6941
1438300800,0.461,0.63,0.461,0.63,0.1823,0.1032
1438387200,0.63,0.63,0.461,0.461,442.08,220.7
1438473600,0.63,0.63,0.461,0.63,124.76,72.98
1438560000,0.461,0.63,0.461,0.63,3.36,1.55
1438646400,0.461,0.6289,0.461,0.461,0.1776,0.08254
1438732800,0.461,0.461,0.461,0.461,0,0
1438819200,0.64,0.64,0.461,0.461,155.25,91.46
1438905600,0.75,0.75,0.64,0.64,0.02141,0.01606
1438992000,0.75,0.75,0.4727,0.75,0.001185,0.0006317
1439078400,0.75,0.75,0.6,0.75,10.15,6.09
1439164800,0.4969,0.75,0.4969,0.75,0.1274,0.06328
1439251200,0.4969,0.74,0.4969,0.4969,0.1028,0.05466
1439337600,0.4969,0.4969,0.4969,0.4969,0.002416,0.0012
1439424000,0.4969,0.4969,0.4969,0.4969,0.00551,0.002738
1439510400,0.6969,0.6969,0.4969,0.4969,0.1858,0.1281
1439596800,0.4969,0.6969,0.4969,0.6969,0.02202,0.01094
1439683200,0.739,0.739,0.4969,0.4969,1.63,1
1439769600,0.4969,0.4969,0.4969,0.4969,0.9108,0.4526
1439856000,0.4969,0.74,0.4969,0.4969,2.26,1.6
1439942400,0.5157,0.68,0.39,0.4969,106.18,48.33
1440028800,0.406,0.65,0.3966,0.5157,1.4,0.9095
1440115200,0.4496,0.52,0.406,0.406,14.41,6.51
1440201600,0.6428,0.6429,0.4212,0.4496,7.4,4.75
1440288000,0.477,0.6428,0.4212,0.6428,31.11,14.31
1440374400,0.615,0.6153,0.4212,0.477,19.18,8.5
1440460800,0.4227,0.615,0.4182,0.615,103.96,43.8
1440547200,0.4201,0.58,0.4201,0.4227,13.77,5.91
1440633600,0.4213,0.57,0.4201,0.4201,3.23,1.36
1440720000,0.4213,0.4901,0.4213,0.4213,0.157,0.07024
1440806400,0.4901,0.4901,0.4213,0.4213,24.9,11.95
1440892800,0.45,0.4901,0.45,0.4901,54.34,24.81
1440979200,0.4901,0.4901,0.45,0.45,0.02582,0.01265
1441065600,0.4901,0.4901,0.45,0.4901,2.62,1.28
1441152000,0.4901,0.4901,0.45,0.4901,8.51,4.17
1441238400,0.75,0.75,0.45,0.4901,79.59,52.41
1441324800,0.45,0.75,0.45,0.75,0.0003485,0.0001568
1441411200,0.4573,0.75,0.45,0.45,42.32,21.32
1441497600,0.5,0.5,0.4573,0.4573,15.37,7.68
1441584000,0.5,0.5,0.5,0.5,41,20.5
1441670400,0.458,0.7,0.458,0.5,0.102,0.04801
1441756800,0.7,0.7,0.458,0.458,0.01,0.007
1441843200,0.458,0.7,0.458,0.7,0.3458,0.1815
1441929600,0.4625,0.4625,0.458,0.458,2.06,0.9451
1442016000,0.4537,0.7,0.4537,0.4625,55.71,28.46
1442102400,0.44,0.4614,0.44,0.4537,22.56,10.07
1442188800,0.4775,0.56,0.44,0.44,33.17,16.6
1442275200,0.509,0.5729,0.4775,0.4775,12.19,6.25
1442361600,0.5156,0.5156,0.44,0.509,30.54,15.3
1442448000,0.55,0.55,0.4728,0.5156,13.99,7.16
1442534400,0.5458,0.55,0.4941,0.55,1.01,0.5071
1442620800,0.508,0.5458,0.5036,0.5458,8.16,4.27
1442707200,0.5036,0.5458,0.4986,0.508,0.03498,0.01784
1442793600,0.5012,0.5036,0.4705,0.5036,0.03971,0.01922
1442880000,0.5012,0.5012,0.4704,0.5012,18.73,8.83
1442966400,0.4625,0.5012,0.4625,0.5012,10.86,5.02
1443052800,0.4655,0.4715,0.4356,0.4625,9.02,4.12
1443139200,0.4527,0.4688,0.4445,0.4655,26.17,12.25
1443225600,0.4689,0.4689,0.4385,0.4527,13.7,6.34
1443312000,0.4455,0.4689,0.4455,0.4689,1.84,0.8548
1443398400,0.4354,0.4689,0.4354,0.4455,25.68,11.58
1443484800,0.43,0.439,0.43,0.4354,0.06312,0.02715
1443571200,0.39,0.43,0.3,0.43,154.21,61.74
1443657600,0.4644,0.4644,0.3462,0.39,61.97,25.3
1443744000,0.3812,0.4644,0.3785,0.4644,0.5881,0.2242
1443830400,0.4689,0.4689,0.3812,0.3812,2.58,1.2
1443916800,0.3955,0.4689,0.3943,0.4689,0.1586,0.06503
1444003200,0.3892,0.4669,0.3892,0.3955,2.66,1.06
1444089600,0.3917,0.3917,0.3892,0.3892,0.003751,0.001469
1444176000,0.3966,0.4651,0.3917,0.3917,0.86,0.3414
1444262400,0.3785,0.4113,0.3785,0.3966,17.85,7
1444348800,0.3785,0.4132,0.3785,0.3785,3.33,1.3
1444435200,0.3803,0.4124,0.3785,0.3785,0.4483,0.1753
1444521600,0.3848,0.3868,0.3785,0.3803,18.18,6.93
1444608000,0.4124,0.4124,0.3785,0.3848,24.42,9.62
1444694400,0.3785,0.4165,0.3785,0.4124,9.6,3.94
1444780800,0.3705,0.4553,0.3705,0.3785,63.99,24.31
1444867200,0.3758,0.3974,0.3705,0.3705,19.2,7.23
1444953600,0.4131,0.4131,0.3758,0.3758,33.69,13.27
1445040000,0.4669,0.4669,0.3917,0.4131,0.1557,0.07183
1445126400,0.41,0.4669,0.4,0.4669,31.59,12.97
1445212800,0.3917,0.46,0.3917,0.41,9.81,3.99
1445299200,0.3705,0.46,0.3705,0.3917,30.8,11.85
1445385600,0.375,0.375,0.3705,0.3705,1.05,0.3876
1445472000,0.3705,0.44,0.3705,0.375,0.9822,0.3712
1445558400,0.3705,0.44,0.3705,0.3705,12.63,5.22
1445644800,0.393,0.44,0.3705,0.3705,152.21,59.19
1445731200,0.3795,0.4127,0.3774,0.393,6.86,2.83
1445817600,0.3795,0.4483,0.3795,0.3795,7.62,2.9
1445904000,0.3783,0.3795,0.3783,0.3795,0.03508,0.01327
1445990400,0.3775,0.42,0.3774,0.3783,59.88,22.95
1446076800,0.5,0.5,0.375,0.3775,39.55,17.75
1446163200,0.4413,0.5,0.4413,0.5,15.31,6.86
1446249600,0.38,0.4413,0.38,0.4413,2.41,1.04
1446336000,0.36,0.45,0.36,0.38,1.11,0.5001
1446422400,0.45,0.45,0.3001,0.36,15.55,6.45
1446508800,0.3938,0.771,0.326,0.45,4927.68,2160.12
1446595200,0.4358,0.5541,0.3938,0.3938,876.92,446.4
1446681600,0.427,0.4958,0.422,0.4358,108.62,51.3
1446768000,0.4638,0.4638,0.4027,0.427,41.25,17.22
1446854400,0.4639,0.4639,0.4225,0.4638,1.21,0.5423
1446940800,0.5541,0.5541,0.4639,0.4639,33.89,17.88
1447027200,0.47,0.5541,0.46,0.5541,12.08,5.66
1447113600,0.4522,0.47,0.45,0.47,30.03,13.67
1447200000,0.4226,0.4723,0.4225,0.4522,1035.28,450.21
1447286400,0.442,0.4622,0.4225,0.4226,46.14,19.56
1447372800,0.4652,0.4652,0.405,0.442,48.77,21.29
1447459200,0.429,0.4652,0.429,0.4652,25.45,10.94
1447545600,0.409,0.452,0.409,0.429,18.57,7.73
1447632000,0.442,0.452,0.409,0.409,18.36,7.53
1447718400,0.4091,0.442,0.409,0.442,0.09689,0.03963
1447804800,0.4091,0.4091,0.4091,0.4091,0,0
1447891200,0.4027,0.4091,0.4027,0.4091,198.1,80.68
1447977600,0.448,0.448,0.39,0.4027,0.9384,0.3705
1448064000,0.448,0.448,0.37,0.448,30.11,11.96
1448150400,0.3582,0.448,0.3582,0.448,1.19,0.426
1448236800,0.448,0.448,0.3582,0.3582,19.03,8.42
1448323200,0.42,0.448,0.42,0.448,0.01416,0.005946
1448409600,0.379,0.42,0.3582,0.42,29.57,11.21
1448496000,0.41,0.41,0.379,0.379,490.36,193.16
1448582400,0.3791,0.4182,0.3791,0.41,48.78,19.56
1448668800,0.395,0.4,0.3727,0.3791,17.86,6.86
1448755200,0.3918,0.4058,0.3918,0.395,5.22,2.06
1448841600,0.3656,0.4199,0.3656,0.3918,20.76,8.35
1448928000,0.365,0.4106,0.365,0.3656,21.53,8.46
1449014400,0.369,0.3799,0.365,0.365,9.62,3.55
1449100800,0.367,0.369,0.367,0.369,0.01685,0.006185
1449187200,0.3705,0.3705,0.3633,0.367,62.49,22.91
1449273600,0.43,0.433,0.3609,0.3705,2229.8,897.77
1449360000,0.4302,0.4602,0.4,0.43,983.38,433.66
1449446400,0.415,0.5275,0.415,0.4302,7.98,3.57
1449532800,0.426,0.426,0.395,0.415,59.4,24.62
1449619200,0.43,0.4549,0.426,0.426,80.42,35.16
1449705600,0.399,0.4549,0.399,0.43,65.32,28.28
1449792000,0.45,0.4558,0.399,0.399,37.87,16.94
1449878400,0.422,0.468,0.422,0.45,169.01,75.59
1449964800,0.422,0.4578,0.422,0.422,176.49,79.49
1450051200,0.44,0.5541,0.422,0.422,1038.04,558.02
1450137600,0.505,0.525,0.44,0.44,31.91,16.16
1450224000,0.505,0.5541,0.505,0.505,14.39,7.27
1450310400,0.44,0.505,0.44,0.505,32.29,16.26
1450396800,0.49,0.5307,0.44,0.44,22.5,10.82
1450483200,0.46,0.49,0.46,0.49,0.03851,0.01771
1450569600,0.45,0.53,0.45,0.46,2600.49,1284.94
1450656000,0.45,0.45,0.45,0.45,0,0
1450742400,0.45,0.519,0.45,0.45,11.81,5.61
1450828800,0.45,0.45,0.45,0.45,0,0
1450915200,0.46,0.46,0.45,0.45,12.14,5.58
1451001600,0.46,0.518,0.46,0.46,2.49,1.28
1451088000,0.45,0.46,0.45,0.46,831.57,382.11
1451174400,0.43,0.45,0.43,0.45,57.15,25.14
1451260800,0.44,0.44,0.43,0.43,2.17,0.954
1451347200,0.44,0.44,0.44,0.44,0,0
1451433600,0.43,0.5097,0.43,0.44,0.1913,0.08294
1451520000,0.4901,0.5,0.421,0.43,17.02,7.43
1451606400,0.5431,0.5431,0.43,0.4901,337.88,172.58
1451692800,0.46,0.59,0.439,0.5431,101.81,56.79
1451779200,0.4875,0.4875,0.46,0.46,2.74,1.33
1451865600,0.47,0.549,0.47,0.4875,0.174,0.08924
1451952000,0.47,0.549,0.47,0.47,450.28,224.96
1452038400,0.47,0.549,0.47,0.47,162.17,82.07
1452124800,0.47,0.47,0.47,0.47,0.02437,0.01145
1452211200,0.545,0.545,0.47,0.47,0.01523,0.007774
1452297600,0.47,0.545,0.47,0.545,0.01,0.0047
1452384000,0.471,0.5123,0.47,0.47,1.32,0.6215
1452470400,0.471,0.471,0.471,0.471,0.05134,0.02418
1452556800,0.471,0.471,0.471,0.471,252.17,118.77
1452643200,0.461,0.471,0.461,0.471,86.75,40.8
1452729600,0.451,0.4915,0.4506,0.461,5.5,2.52
1452816000,0.4305,0.4589,0.4305,0.451,177.57,79.51
1452902400,0.4889,0.4889,0.3743,0.4305,456.4,194.32
1452988800,0.4,0.5,0.4,0.4889,4.35,1.86
1453075200,0.5,0.5,0.4,0.4,16.09,8.05
1453161600,0.54,0.54,0.41,0.5,170.87,90.08
1453248000,0.5586,0.5586,0.456,0.54,4.01,2.07
1453334400,0.5,0.6,0.5,0.5586,13.07,7.56
1453420800,0.4924,0.57,0.4924,0.5,133.56,65.82
1453507200,0.68,0.68,0.4924,0.4924,641.03,402.63
1453593600,0.5862,0.68,0.5862,0.68,424.2,282.64
1453680000,0.634,0.68,0.5396,0.5862,17.85,9.9
1453766400,0.5944,0.6507,0.55,0.634,245.68,135.97
1453852800,0.6298,0.6598,0.5269,0.5944,5.94,3.91
1453939200,0.5255,0.6298,0.5255,0.6298,8.4,4.43
1454025600,0.55,0.5574,0.4681,0.5255,316.99,156.49
1454112000,0.469,0.55,0.4681,0.55,0.7155,0.3607
1454198400,0.524,0.524,0.469,0.469,0.5896,0.3068
1454284800,0.55,0.5764,0.4696,0.524,6745.2,3191.59
1454371200,0.49,0.5654,0.49,0.55,0.063,0.03387
1454457600,0.481,0.49,0.4719,0.49,15.93,7.7
1454544000,0.495,0.535,0.479,0.481,60.08,29.67
1454630400,0.497,0.535,0.4696,0.495,562.39,267.69
1454716800,0.4707,0.5265,0.4707,0.497,120.97,61.53
1454803200,0.4707,0.502,0.4707,0.4707,8.87,4.37
1454889600,0.4825,0.4935,0.4707,0.4707,60.98,28.72
1454976000,0.4607,0.4825,0.4607,0.4825,52.24,24.53
1455062400,0.4749,0.4771,0.457,0.4607,9.13,4.3
1455148800,0.55,0.5876,0.423,0.4749,600.94,324.99
1455235200,0.6299,0.6299,0.41,0.55,1574.99,886.46
1455321600,0.7837,0.9088,0.333,0.6299,3117.46,2377.74
1455408000,0.8329,0.8552,0.6598,0.7837,981.34,720.91
1455494400,0.7543,1.4,0.721,0.8329,703.3,604.37
1455580800,1.05,1.05,0.7543,0.7543,326.82,293.81
1455667200,0.7332,1.05,0.6981,1.05,1964.39,1451.23
1455753600,0.7649,0.8131,0.6981,0.7332,307.32,226.28
1455840000,0.8354,0.8354,0.7316,0.7649,1510.37,1130.27
1455926400,0.81,0.8733,0.7891,0.8354,193.23,158.92
1456012800,0.7921,0.8733,0.7357,0.81,1470.49,1156.31
1456099200,0.7718,0.8242,0.7635,0.7921,517.86,413.42
1456185600,0.7399,0.8119,0.727,0.7718,165.8,123.89
1456272000,0.7769,0.7769,0.7214,0.7399,82.13,60.14
1456358400,0.8,0.8368,0.75,0.7769,194.03,154.65
1456444800,0.8143,0.8283,0.78,0.8,353.35,285.82
1456531200,0.8282,0.846,0.7971,0.8143,1748.27,1455.94
1456617600,0.8666,0.8733,0.8073,0.8282,645.41,550.73
1456704000,0.8951,0.8951,0.8444,0.8666,166.37,143.34
1456790400,0.8,0.8951,0.7855,0.8951,138.42,111.29
1456876800,0.8486,0.8697,0.8,0.8,196.88,160.27
1456963200,1.05,1.16,0.789,0.8486,623.28,599.92
1457049600,1.12,1.21,1.02,1.05,252.12,284.44
1457136000,1.26,1.37,0.85,1.12,3406.63,4456.81
1457222400,1.21,1.27,1.06,1.26,2623.91,2941.26
1457308800,0.9951,1.21,0.9802,1.21,963.74,1019.51
1457395200,1.09,1.41,0.9951,0.9951,364.75,404.87
1457481600,1.08,1.35,0.52,1.09,986.76,1065.23
1457568000,1.03,1.29,1.03,1.08,708.09,800.36
1457654400,1.1,1.16,1.03,1.03,263.33,291.02
1457740800,1.09,1.2,1.05,1.1,289.69,323.91
1457827200,1.2,1.21,1.08,1.09,269.28,314.92
1457913600,1.18,1.36,1.08,1.2,310.43,388.41
1458000000,1.15,1.2,1.08,1.18,26.45,30.26
1458086400,1.11,1.2,1.09,1.15,101.38,114.35
1458172800,1.3,1.3,1.09,1.11,2310.52,2860.34
1458259200,1.1,1.4,1,1.3,3973.69,4839.78
1458345600,1.21,1.26,1.1,1.1,172.53,205.75
1458432000,1.48,1.5,1.18,1.21,4111.84,5792.89
1458518400,1.44,1.56,1.35,1.48,2911.16,4248.38
1458604800,1.34,1.51,1.34,1.44,3400.39,4809.11
1458691200,1.45,1.45,1.34,1.34,1590.55,2224.81
1458777600,1.63,1.73,1.41,1.45,7612.79,12035.57
1458864000,1.59,3.3,1.59,1.63,451.83,750.13
1458950400,1.69,1.72,1.59,1.59,1406.85,2330.97
1459036800,1.5,1.72,1.4,1.69,5919.7,9053.7
1459123200,1.48,1.56,1.41,1.5,2815.36,4289.08
1459209600,1.48,1.53,1.46,1.48,557.2,837.46
1459296000,1.42,1.52,1.4,1.48,376.69,547.07
1459382400,1.4,1.45,1.39,1.42,38.66,54.51
1459468800,1.46,1.48,1.4,1.4,639.91,937.73
1459555200,1.56,1.56,1.42,1.46,3160.43,4637.91
1459641600,1.56,1.59,1.49,1.56,325,502.04
1459728000,1.57,1.6,1.5,1.56,1151.59,1789.44
1459814400,1.51,1.6,1.46,1.57,1720.36,2642.82
1459900800,1.5,1.55,1.46,1.51,2320.98,3509.46
1459987200,1.52,1.55,1.49,1.5,394.3,601.42
1460073600,1.42,1.54,1.42,1.52,1319.22,1962.61
1460160000,1.15,1.42,1.13,1.42,10514.11,12782.39
1460246400,1.08,1.15,0.8694,1.15,5736.33,5965.01
1460332800,1.02,1.14,0.981,1.08,1402.13,1476.3
1460419200,0.931,1.04,0.8614,1.02,2157.64,2037.94
1460505600,1.04,1.07,0.92,0.931,1893.74,1922.7
1460592000,1.03,1.06,0.9823,1.04,1304.19,1337.92
1460678400,0.9832,1.04,0.9457,1.03,1134.7,1127.22
1460764800,0.9823,1,0.955,0.9832,381.74,374.48
1460851200,1.02,1.1,0.9591,0.9823,2664.52,2836.44
1460937600,1.1,1.11,1.01,1.02,3551.24,3791.94
1461024000,1.14,1.17,1.1,1.1,3314.82,3774.91
1461110400,1.06,1.14,1.02,1.14,6171.19,6619.73
1461196800,0.9816,1.07,0.96,1.06,3868.21,3992.67
1461283200,0.9871,1.04,0.9517,0.9816,2341.07,2296.09
1461369600,1.03,1.04,0.9823,0.9871,968.94,1003.22
1461456000,1.03,1.05,1,1.03,1740.18,1775.15
1461542400,0.9823,1.05,0.959,1.03,2650.81,2686.72
1461628800,0.8995,0.997,0.8343,0.9823,2761.84,2491.97
1461715200,0.9369,0.97,0.8614,0.8995,1863.98,1722.45
1461801600,0.9076,0.9493,0.881,0.9369,858.83,783.79
